197.PRJEB5994.CCDA01000068_gene866	197.PRJEB5994.CCDA01000068	CDS	2541	105897	108437	-	Yes	Yes	28.3746556474	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene867	197.PRJEB5994.CCDA01000068	CDS	261	108599	108859	+	Yes	Yes	29.5019157088	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene868	197.PRJEB5994.CCDA01000068	CDS	1638	108880	110517	+	Yes	Yes	36.63003663	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene869	197.PRJEB5994.CCDA01000068	CDS	1191	110560	111750	-	Yes	Yes	27.2040302267	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene870	197.PRJEB5994.CCDA01000068	CDS	666	111743	112408	-	Yes	Yes	30.1801801802	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene871	197.PRJEB5994.CCDA01000068	CDS	600	112556	113155	+	Yes	Yes	29.1666666667	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene872	197.PRJEB5994.CCDA01000068	CDS	249	113166	113414	+	Yes	Yes	28.1124497992	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene873	197.PRJEB5994.CCDA01000068	CDS	1248	113672	114919	-	Yes	Yes	27.3237179487	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene874	197.PRJEB5994.CCDA01000068	CDS	675	114916	115590	-	Yes	Yes	31.1111111111	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene875	197.PRJEB5994.CCDA01000068	CDS	1419	115666	117084	-	Yes	Yes	31.148696265	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene876	197.PRJEB5994.CCDA01000068	CDS	894	117284	118177	+	Yes	Yes	32.1029082774	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene877	197.PRJEB5994.CCDA01000068	CDS	375	118193	118567	+	Yes	Yes	31.7333333333	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene878	197.PRJEB5994.CCDA01000068	CDS	1626	118574	120199	+	Yes	Yes	31.1193111931	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene879	197.PRJEB5994.CCDA01000068	CDS	333	120209	120541	+	Yes	Yes	26.1261261261	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene880	197.PRJEB5994.CCDA01000068	CDS	621	120538	121158	+	Yes	Yes	29.9516908213	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene881	197.PRJEB5994.CCDA01000068	CDS	1995	121214	123208	+	Yes	Yes	30.1253132832	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene882	197.PRJEB5994.CCDA01000068	CDS	822	123205	124026	+	Yes	Yes	31.6301703163	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene883	197.PRJEB5994.CCDA01000068	CDS	951	124023	124973	+	Yes	Yes	26.3932702419	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene884	197.PRJEB5994.CCDA01000068	CDS	975	124970	125944	-	Yes	Yes	28.8205128205	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene885	197.PRJEB5994.CCDA01000068	CDS	774	126000	126773	+	Yes	Yes	32.9457364341	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene886	197.PRJEB5994.CCDA01000068	CDS	1095	126770	127864	+	Yes	Yes	31.2328767123	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene887	197.PRJEB5994.CCDA01000068	CDS	603	127854	128456	-	Yes	Yes	26.2023217247	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene888	197.PRJEB5994.CCDA01000068	CDS	1200	128569	129768	+	Yes	Yes	32.75	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene889	197.PRJEB5994.CCDA01000068	CDS	321	129824	130144	+	Yes	Yes	30.2180685358	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene890	197.PRJEB5994.CCDA01000068	CDS	1023	130328	131350	+	Yes	Yes	31.7693059629	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene891	197.PRJEB5994.CCDA01000068	CDS	903	131347	132249	+	Yes	Yes	30.5647840532	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene892	197.PRJEB5994.CCDA01000068	CDS	339	132246	132584	-	Yes	Yes	25.6637168142	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene893	197.PRJEB5994.CCDA01000068	CDS	780	132614	133393	-	Yes	Yes	25.3846153846	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene894	197.PRJEB5994.CCDA01000068	CDS	1803	133395	135197	-	Yes	Yes	29.3954520244	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene895	197.PRJEB5994.CCDA01000068	CDS	495	135190	135684	-	Yes	Yes	23.8383838384	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene896	197.PRJEB5994.CCDA01000068	CDS	1536	135823	137358	+	Yes	Yes	34.7005208333	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene897	197.PRJEB5994.CCDA01000068	CDS	1461	137444	138904	+	Yes	Yes	29.5003422313	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene898	197.PRJEB5994.CCDA01000068	CDS	1251	139144	140394	+	Yes	Yes	34.3725019984	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene899	197.PRJEB5994.CCDA01000068	CDS	453	140391	140843	+	Yes	Yes	33.1125827815	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene900	197.PRJEB5994.CCDA01000068	CDS	2049	140833	142881	+	Yes	Yes	31.86920449	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene901	197.PRJEB5994.CCDA01000068	CDS	2160	142951	145110	+	Yes	Yes	36.25	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene902	197.PRJEB5994.CCDA01000068	CDS	483	145107	145589	+	Yes	Yes	30.4347826087	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene903	197.PRJEB5994.CCDA01000068	CDS	663	145628	146290	-	Yes	Yes	30.3167420814	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene904	197.PRJEB5994.CCDA01000068	CDS	1185	146308	147492	-	Yes	Yes	35.611814346	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene905	197.PRJEB5994.CCDA01000068	CDS	408	147594	148001	+	Yes	Yes	30.8823529412	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene906	197.PRJEB5994.CCDA01000068	CDS	1275	148252	149526	+	Yes	Yes	36.862745098	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene907	197.PRJEB5994.CCDA01000068	CDS	1122	149641	150762	-	Yes	Yes	33.8680926916	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene908	197.PRJEB5994.CCDA01000068	CDS	672	150919	151590	+	Yes	Yes	32.5892857143	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000068_gene909	197.PRJEB5994.CCDA01000068	CDS	1236	151587	152822	+	Yes	Yes	28.9644012945	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000033_gene910	197.PRJEB5994.CCDA01000033	CDS	897	45	944	+	No	No	25.3065774805	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000063_gene911	197.PRJEB5994.CCDA01000063	CDS	498	2	502	-	No	No	28.9156626506	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000063_gene912	197.PRJEB5994.CCDA01000063	CDS	1887	506	2392	-	Yes	Yes	31.8494965554	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000063_gene913	197.PRJEB5994.CCDA01000063	CDS	198	2402	2599	-	Yes	Yes	28.7878787879	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000063_gene914	197.PRJEB5994.CCDA01000063	CDS	873	2592	3464	-	Yes	Yes	32.5315005727	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000063_gene915	197.PRJEB5994.CCDA01000063	CDS	492	3436	3927	-	Yes	Yes	28.6585365854	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000063_gene916	197.PRJEB5994.CCDA01000063	CDS	1626	4405	6030	-	Yes	Yes	27.7982779828	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000063_gene917	197.PRJEB5994.CCDA01000063	CDS	282	6027	6308	-	Yes	Yes	31.914893617	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000063_gene918	197.PRJEB5994.CCDA01000063	CDS	1296	6311	7606	-	Yes	Yes	30.7098765432	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000063_gene919	197.PRJEB5994.CCDA01000063	CDS	1125	7692	8816	+	Yes	Yes	27.9111111111	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000063_gene920	197.PRJEB5994.CCDA01000063	CDS	801	8813	9613	+	Yes	Yes	28.3395755306	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000063_gene921	197.PRJEB5994.CCDA01000063	CDS	282	9610	9891	-	Yes	Yes	32.9787234043	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000063_gene922	197.PRJEB5994.CCDA01000063	CDS	1290	9888	11177	-	Yes	Yes	25.8139534884	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene923	197.PRJEB5994.CCDA01000064	CDS	954	0	956	-	No	No	28.8259958071	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene924	197.PRJEB5994.CCDA01000064	CDS	432	1069	1500	+	Yes	Yes	28.0092592593	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene925	197.PRJEB5994.CCDA01000064	CDS	153	1508	1660	-	Yes	Yes	27.4509803922	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene926	197.PRJEB5994.CCDA01000064	CDS	180	1651	1830	-	Yes	Yes	30	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene927	197.PRJEB5994.CCDA01000064	CDS	642	1840	2481	-	Yes	Yes	24.7663551402	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene928	197.PRJEB5994.CCDA01000064	CDS	102	2534	2635	+	Yes	Yes	31.3725490196	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene929	197.PRJEB5994.CCDA01000064	CDS	333	2872	3204	-	Yes	Yes	29.7297297297	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene930	197.PRJEB5994.CCDA01000064	CDS	636	3397	4032	+	Yes	Yes	32.0754716981	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene931	197.PRJEB5994.CCDA01000064	CDS	1503	4402	5904	+	Yes	Yes	37.7245508982	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene932	197.PRJEB5994.CCDA01000064	CDS	1467	5901	7367	+	Yes	Yes	28.0163599182	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene933	197.PRJEB5994.CCDA01000064	CDS	1143	7586	8728	+	Yes	Yes	28.5214348206	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene934	197.PRJEB5994.CCDA01000064	CDS	1716	8790	10505	+	Yes	Yes	25.0582750583	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene935	197.PRJEB5994.CCDA01000064	CDS	3096	10508	13603	+	Yes	Yes	34.3023255814	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene936	197.PRJEB5994.CCDA01000064	CDS	1077	13831	14907	+	Yes	Yes	39.4614670381	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene937	197.PRJEB5994.CCDA01000064	CDS	480	14909	15388	-	Yes	Yes	29.5833333333	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene938	197.PRJEB5994.CCDA01000064	CDS	348	15346	15693	-	Yes	Yes	31.3218390805	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene939	197.PRJEB5994.CCDA01000064	CDS	579	15793	16371	+	Yes	Yes	32.1243523316	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene940	197.PRJEB5994.CCDA01000064	CDS	855	16446	17300	+	Yes	Yes	29.1228070175	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene941	197.PRJEB5994.CCDA01000064	CDS	966	17297	18262	-	Yes	Yes	31.6770186335	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene942	197.PRJEB5994.CCDA01000064	CDS	741	18243	18983	-	Yes	Yes	32.9284750337	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene943	197.PRJEB5994.CCDA01000064	CDS	768	18993	19760	-	Yes	Yes	33.59375	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene944	197.PRJEB5994.CCDA01000064	CDS	810	19902	20711	-	Yes	Yes	32.4691358025	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene945	197.PRJEB5994.CCDA01000064	CDS	687	20790	21476	+	Yes	Yes	31.5866084425	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene946	197.PRJEB5994.CCDA01000064	CDS	996	21478	22473	+	Yes	Yes	23.2931726908	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene947	197.PRJEB5994.CCDA01000064	CDS	2004	22581	24584	+	Yes	Yes	36.3273453094	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene948	197.PRJEB5994.CCDA01000064	CDS	825	24666	25490	+	Yes	Yes	34.303030303	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene949	197.PRJEB5994.CCDA01000064	CDS	1221	25484	26704	+	Yes	Yes	30.7944307944	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene950	197.PRJEB5994.CCDA01000064	CDS	450	26834	27283	+	Yes	Yes	32	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene951	197.PRJEB5994.CCDA01000064	CDS	1038	27348	28385	+	Yes	Yes	23.6030828516	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene952	197.PRJEB5994.CCDA01000064	CDS	732	28382	29113	-	Yes	Yes	29.9180327869	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene953	197.PRJEB5994.CCDA01000064	CDS	750	29088	29837	-	Yes	Yes	32.1333333333	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene954	197.PRJEB5994.CCDA01000064	CDS	606	29834	30439	-	Yes	Yes	26.897689769	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene955	197.PRJEB5994.CCDA01000064	CDS	990	30500	31489	+	Yes	Yes	34.8484848485	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene956	197.PRJEB5994.CCDA01000064	CDS	519	31510	32028	-	Yes	Yes	35.838150289	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene957	197.PRJEB5994.CCDA01000064	CDS	555	32021	32575	-	Yes	Yes	30.4504504505	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene958	197.PRJEB5994.CCDA01000064	CDS	99	32610	32708	-	Yes	Yes	34.3434343434	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene959	197.PRJEB5994.CCDA01000064	CDS	183	32782	32964	-	Yes	Yes	27.3224043716	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene960	197.PRJEB5994.CCDA01000064	CDS	2427	33172	35598	+	Yes	Yes	29.1718170581	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene961	197.PRJEB5994.CCDA01000064	CDS	411	35724	36134	+	Yes	Yes	27.2506082725	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene962	197.PRJEB5994.CCDA01000064	CDS	891	36131	37021	+	Yes	Yes	30.9764309764	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene963	197.PRJEB5994.CCDA01000064	CDS	432	37014	37445	+	Yes	Yes	26.8518518519	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene964	197.PRJEB5994.CCDA01000064	CDS	1185	37943	39127	-	Yes	Yes	34.5991561181	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene965	197.PRJEB5994.CCDA01000064	CDS	447	39137	39583	-	Yes	Yes	33.3333333333	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene966	197.PRJEB5994.CCDA01000064	CDS	222	39584	39805	-	Yes	Yes	27.9279279279	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene967	197.PRJEB5994.CCDA01000064	CDS	1542	39807	41348	-	Yes	Yes	32.8145265888	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene968	197.PRJEB5994.CCDA01000064	CDS	1149	41472	42620	+	Yes	Yes	32.5500435161	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene969	197.PRJEB5994.CCDA01000064	CDS	714	42924	43637	+	Yes	Yes	27.8711484594	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene970	197.PRJEB5994.CCDA01000064	CDS	192	43612	43803	+	Yes	Yes	34.375	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene971	197.PRJEB5994.CCDA01000064	CDS	543	43803	44345	+	Yes	Yes	37.3848987109	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene972	197.PRJEB5994.CCDA01000064	CDS	2214	44394	46607	+	Yes	Yes	36.3143631436	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene973	197.PRJEB5994.CCDA01000064	CDS	642	46604	47245	+	Yes	Yes	36.4485981308	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene974	197.PRJEB5994.CCDA01000064	CDS	933	47242	48174	+	Yes	Yes	31.6184351554	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene975	197.PRJEB5994.CCDA01000064	CDS	783	48341	49123	+	Yes	Yes	32.8224776501	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene976	197.PRJEB5994.CCDA01000064	CDS	738	49116	49853	+	Yes	Yes	29.1327913279	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene977	197.PRJEB5994.CCDA01000064	CDS	2103	49963	52065	+	Yes	Yes	30.2900618165	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene978	197.PRJEB5994.CCDA01000064	CDS	573	52176	52748	+	Yes	Yes	26.5270506108	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene979	197.PRJEB5994.CCDA01000064	CDS	927	52854	53780	+	Yes	Yes	29.9892125135	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene980	197.PRJEB5994.CCDA01000064	CDS	3489	53911	57399	+	Yes	Yes	30.1805674979	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene981	197.PRJEB5994.CCDA01000064	CDS	1488	57399	58886	+	Yes	Yes	34.4758064516	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene982	197.PRJEB5994.CCDA01000064	CDS	228	58902	59129	-	Yes	Yes	33.7719298246	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene983	197.PRJEB5994.CCDA01000064	CDS	1155	59133	60287	-	Yes	Yes	31.5151515152	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene984	197.PRJEB5994.CCDA01000064	CDS	1251	60606	61856	+	Yes	Yes	34.8521183054	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene985	197.PRJEB5994.CCDA01000064	CDS	429	61853	62281	+	Yes	Yes	31.9347319347	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene986	197.PRJEB5994.CCDA01000064	CDS	519	62274	62792	+	Yes	Yes	30.6358381503	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene987	197.PRJEB5994.CCDA01000064	CDS	552	62885	63436	+	Yes	Yes	26.6304347826	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene988	197.PRJEB5994.CCDA01000064	CDS	1119	63436	64554	+	Yes	Yes	30.2949061662	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene989	197.PRJEB5994.CCDA01000064	CDS	660	64551	65210	+	Yes	Yes	24.2424242424	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
197.PRJEB5994.CCDA01000064_gene990	197.PRJEB5994.CCDA01000064	CDS	1212	65207	66418	+	Yes	Yes	25.1650165017	-	annotation tax_id_proj_id=197.PRJEB5994 project_id=PRJEB5994 cog=- 
